Date,Open,High,Low,Close,Adj Close,Volume
1997-09-19,500.540009,502.950012,499.000000,502.059998,502.059998,0
1997-09-22,502.059998,507.290009,502.059998,504.709991,504.709991,0
1997-09-23,504.709991,504.910004,501.100006,503.000000,503.000000,0
1997-09-24,503.000000,506.660004,499.269989,499.459991,499.459991,0
1997-09-25,499.459991,500.470001,495.709991,495.959991,495.959991,0
1997-09-26,495.959991,500.190002,495.959991,499.540009,499.540009,0
1997-09-29,499.529999,503.980011,497.899994,503.690002,503.690002,0
1997-09-30,503.540009,504.609985,500.779999,500.779999,500.779999,0
1997-10-01,502.890015,505.029999,500.970001,504.470001,504.470001,0
1997-10-02,504.470001,507.309998,503.420013,507.309998,507.309998,0
1997-10-03,507.309998,514.880005,505.170013,509.839996,509.839996,0
1997-10-06,509.839996,514.489990,509.839996,513.719971,513.719971,0
1997-10-07,513.719971,518.940002,513.460022,518.940002,518.940002,0
1997-10-08,518.979980,518.979980,512.369995,514.799988,514.799988,0
1997-10-09,514.799988,515.530029,509.589996,513.570007,513.570007,0
1997-10-10,513.570007,513.570007,510.040009,511.850006,511.850006,0
1997-10-13,511.850006,514.950012,511.850006,512.429993,512.429993,0
1997-10-14,512.429993,514.580017,509.070007,513.119995,513.119995,0
1997-10-15,513.140015,513.140015,509.429993,511.160004,511.160004,0
1997-10-16,511.160004,514.929993,503.739990,505.950012,505.950012,0
1997-10-17,505.950012,505.950012,493.489990,499.750000,499.750000,0
1997-10-20,499.750000,505.619995,498.519989,505.549988,505.549988,0
1997-10-21,505.549988,514.409973,505.549988,514.309998,514.309998,0
1997-10-22,514.309998,514.580017,511.390015,512.909973,512.909973,0
1997-10-23,512.909973,512.909973,500.230011,503.410004,503.410004,0
1997-10-24,503.410004,508.390015,497.029999,498.399994,498.399994,0
1997-10-27,498.399994,498.399994,465.269989,465.440002,465.440002,0
1997-10-28,465.429993,487.299988,453.010010,486.929993,486.929993,0
1997-10-29,486.929993,493.920013,483.750000,486.290009,486.290009,0
1997-10-30,486.290009,487.709991,478.160004,478.160004,478.160004,0
1997-10-31,478.160004,486.190002,478.160004,483.859985,483.859985,0
1997-11-03,483.859985,496.079987,483.859985,496.059998,496.059998,0
1997-11-04,496.059998,497.600006,493.079987,497.309998,497.309998,0
1997-11-05,497.309998,501.950012,496.399994,498.880005,498.880005,0
1997-11-06,498.880005,498.950012,494.869995,496.420013,496.420013,0
1997-11-07,496.420013,496.420013,484.820007,490.579987,490.579987,0
1997-11-10,490.579987,494.850006,487.059998,487.459991,487.459991,0
1997-11-11,487.510010,490.779999,486.339996,488.350006,488.350006,0
1997-11-12,488.350006,488.350006,478.730011,479.000000,479.000000,0
1997-11-13,479.000000,484.429993,475.910004,483.940002,483.940002,0
1997-11-14,483.940002,491.200012,483.649994,490.029999,490.029999,0
1997-11-17,490.029999,500.970001,490.029999,499.350006,499.350006,0
1997-11-18,499.350006,499.970001,495.029999,495.410004,495.410004,0
1997-11-19,495.410004,499.640015,493.649994,498.359985,498.359985,0
1997-11-20,498.359985,507.019989,498.359985,505.709991,505.709991,0
1997-11-21,505.809998,508.519989,503.540009,507.600006,507.600006,0
1997-11-24,507.600006,507.600006,498.619995,499.390015,499.390015,0
1997-11-25,499.390015,503.269989,498.390015,501.690002,501.690002,0
1997-11-26,503.790009,504.589996,502.329987,502.429993,502.429993,0
1997-11-28,502.429993,506.290009,502.429993,504.250000,504.250000,0
1997-12-01,504.250000,514.340027,504.250000,514.340027,514.340027,0
1997-12-02,514.340027,514.909973,511.899994,512.849976,512.849976,0
1997-12-03,512.849976,517.429993,510.320007,515.659973,515.659973,0
1997-12-04,515.659973,519.169983,513.510010,514.340027,514.340027,0
1997-12-05,514.340027,520.669983,512.200012,519.719971,519.719971,0
1997-12-08,519.719971,520.580017,517.760010,519.150024,519.150024,0
1997-12-09,519.150024,519.150024,514.809998,515.679993,515.679993,0
1997-12-10,515.679993,515.679993,508.709991,512.250000,512.250000,0
1997-12-11,512.250000,512.250000,502.559998,504.299988,504.299988,0
1997-12-12,504.299988,507.609985,499.910004,503.000000,503.000000,0
1997-12-15,503.000000,508.859985,503.000000,507.619995,507.619995,0
1997-12-16,507.619995,512.669983,507.619995,510.390015,510.390015,0
1997-12-17,510.390015,513.469971,508.809998,509.570007,509.570007,0
1997-12-18,509.570007,509.640015,501.869995,504.420013,504.420013,0
1997-12-19,504.420013,504.420013,489.299988,500.690002,500.690002,0
1997-12-22,500.690002,505.690002,500.450012,503.850006,503.850006,0
1997-12-23,503.850006,504.299988,496.880005,497.029999,497.029999,0
1997-12-24,497.029999,498.880005,493.970001,493.970001,493.970001,0
1997-12-26,493.970001,497.450012,493.970001,495.869995,495.869995,0
1997-12-29,495.869995,504.440002,495.869995,504.260010,504.260010,0
1997-12-30,504.239990,513.409973,504.239990,513.409973,513.409973,0
1997-12-31,513.409973,516.190002,511.779999,513.789978,513.789978,0
1998-01-02,513.789978,515.369995,510.899994,515.369995,515.369995,0
1998-01-05,515.369995,519.369995,512.770020,516.630005,516.630005,0
1998-01-06,516.630005,516.630005,509.200012,510.989990,510.989990,0
1998-01-07,510.989990,510.989990,503.480011,509.160004,509.160004,0
1998-01-08,509.149994,509.149994,504.619995,505.109985,505.109985,0
1998-01-09,505.119995,505.119995,487.410004,490.260010,490.260010,0
1998-01-12,490.260010,495.109985,482.290009,495.100006,495.100006,0
1998-01-13,495.100006,502.269989,495.100006,502.269989,502.269989,0
1998-01-14,502.269989,505.730011,500.739990,505.649994,505.649994,0
1998-01-15,505.649994,505.649994,501.980011,502.170013,502.170013,0
1998-01-16,502.170013,509.230011,502.170013,507.489990,507.489990,0
1998-01-20,507.489990,516.289978,507.489990,516.289978,516.289978,0
1998-01-21,515.830017,515.830017,508.920013,512.539978,512.539978,0
1998-01-22,512.549988,512.549988,507.000000,508.619995,508.619995,0
1998-01-23,508.619995,510.489990,502.519989,505.690002,505.690002,0
1998-01-26,505.690002,508.149994,503.549988,504.779999,504.779999,0
1998-01-27,504.779999,512.340027,504.290009,510.380005,510.380005,0
1998-01-28,510.380005,515.729980,510.380005,515.190002,515.190002,0
1998-01-29,515.190002,522.900024,514.260010,519.409973,519.409973,0
1998-01-30,519.409973,520.559998,516.830017,517.020020,517.020020,0
1998-02-02,517.020020,528.960022,517.020020,528.229980,528.229980,0
1998-02-03,527.969971,530.659973,525.880005,530.619995,530.619995,0
1998-02-04,530.619995,532.320007,527.229980,531.150024,531.150024,0
1998-02-05,531.150024,534.630005,528.030029,529.520020,529.520020,0
1998-02-06,529.520020,534.270020,529.419983,533.880005,533.880005,0
1998-02-09,533.880005,535.400024,531.010010,533.109985,533.109985,0
1998-02-10,533.109985,539.080017,533.080017,537.510010,537.510010,0
1998-02-11,537.510010,538.729980,536.500000,538.280029,538.280029,0
1998-02-12,538.280029,541.489990,532.700012,540.510010,540.510010,0
1998-02-13,540.510010,540.510010,537.700012,538.729980,538.729980,0
1998-02-17,538.729980,542.630005,538.729980,539.929993,539.929993,0
1998-02-18,539.929993,544.770020,539.419983,544.770020,544.770020,0
1998-02-19,544.770020,545.210022,542.200012,543.169983,543.169983,0
1998-02-20,543.169983,545.809998,540.219971,545.710022,545.710022,0
1998-02-23,545.710022,548.090027,544.630005,547.820007,547.820007,0
1998-02-24,547.820007,547.909973,542.809998,543.510010,543.510010,0
1998-02-25,543.510010,551.210022,543.510010,549.849976,549.849976,0
1998-02-26,549.809998,552.950012,548.390015,552.929993,552.929993,0
1998-02-27,552.929993,554.330017,550.760010,553.140015,553.140015,0
1998-03-02,553.140015,555.609985,550.989990,552.440002,552.440002,0
1998-03-03,552.299988,554.219971,549.979980,554.219971,554.219971,0
1998-03-04,554.219971,554.219971,549.919983,552.109985,552.109985,0
1998-03-05,552.109985,552.109985,543.630005,545.619995,545.619995,0
1998-03-06,545.609985,556.250000,545.609985,556.250000,556.250000,0
1998-03-09,556.250000,557.669983,553.429993,554.549988,554.549988,0
1998-03-10,554.549988,560.950012,554.549988,560.849976,560.849976,0
1998-03-11,560.849976,563.909973,560.849976,563.469971,563.469971,0
1998-03-12,563.469971,565.090027,560.950012,564.169983,564.169983,0
1998-03-13,564.169983,567.159973,562.450012,563.489990,563.489990,0
1998-03-16,563.500000,568.929993,563.500000,568.809998,568.809998,0
1998-03-17,568.809998,569.739990,566.010010,569.719971,569.719971,0
1998-03-18,569.719971,572.419983,568.349976,572.419983,572.419983,0
1998-03-19,572.419983,574.609985,571.890015,574.609985,574.609985,0
1998-03-20,574.609985,579.820007,574.219971,578.809998,578.809998,0
1998-03-23,578.809998,579.460022,576.159973,576.659973,576.659973,0
1998-03-24,576.659973,582.640015,576.659973,582.070007,582.070007,0
1998-03-25,582.070007,585.880005,575.960022,580.200012,580.200012,0
1998-03-26,580.190002,582.250000,577.780029,579.789978,579.789978,0
1998-03-27,579.789978,582.830017,575.030029,576.960022,576.960022,0
1998-03-30,576.960022,578.750000,574.229980,575.969971,575.969971,0
1998-03-31,575.960022,584.479980,575.960022,580.309998,580.309998,0
1998-04-01,580.309998,584.059998,577.049988,583.590027,583.590027,0
1998-04-02,583.590027,590.119995,583.429993,589.469971,589.469971,0
1998-04-03,589.469971,592.809998,588.710022,590.880005,590.880005,0
1998-04-06,590.880005,595.489990,589.820007,589.830017,589.830017,0
1998-04-07,589.830017,589.830017,580.440002,584.000000,584.000000,0
1998-04-08,584.000000,585.320007,578.520020,580.070007,580.070007,0
1998-04-09,580.070007,585.119995,580.070007,584.630005,584.630005,0
1998-04-13,584.640015,584.950012,580.219971,584.570007,584.570007,0
1998-04-14,584.570007,588.020020,584.489990,587.900024,587.900024,0
1998-04-15,587.900024,590.179993,586.460022,589.840027,589.840027,0
1998-04-16,589.840027,589.840027,582.739990,584.080017,584.080017,0
1998-04-17,584.080017,591.419983,582.590027,591.409973,591.409973,0
1998-04-20,591.409973,592.640015,589.489990,592.429993,592.429993,0
1998-04-21,592.039978,594.880005,590.169983,593.359985,593.359985,0
1998-04-22,593.359985,596.460022,593.130005,595.179993,595.179993,0
1998-04-23,595.179993,595.179993,588.380005,589.299988,589.299988,0
1998-04-24,589.299988,591.080017,581.750000,583.289978,583.289978,0
1998-04-27,583.289978,583.289978,566.549988,571.419983,571.419983,0
1998-04-28,571.419983,576.419983,569.659973,571.530029,571.530029,0
1998-04-29,571.530029,578.429993,571.530029,576.640015,576.640015,0
1998-04-30,576.640015,588.109985,576.640015,585.460022,585.460022,0
1998-05-01,585.460022,589.840027,585.460022,589.830017,589.830017,0
1998-05-04,589.830017,594.809998,589.830017,590.650024,590.650024,0
1998-05-05,590.650024,590.650024,585.270020,587.330017,587.330017,0
1998-05-06,587.320007,589.020020,581.859985,581.940002,581.940002,0
1998-05-07,581.940002,582.330017,576.690002,576.940002,576.940002,0
1998-05-08,576.940002,585.169983,576.710022,583.500000,583.500000,0
1998-05-11,583.500000,589.140015,581.109985,582.440002,582.440002,0
1998-05-12,582.440002,586.489990,580.150024,586.440002,586.440002,0
1998-05-13,586.440002,589.500000,585.929993,587.729980,587.729980,0
1998-05-14,587.729980,590.239990,584.559998,587.030029,587.030029,0
1998-05-15,587.030029,587.640015,581.609985,582.280029,582.280029,0
1998-05-18,582.280029,584.280029,576.859985,580.770020,580.770020,0
1998-05-19,580.770020,584.979980,580.770020,582.780029,582.780029,0
1998-05-20,582.780029,586.890015,581.539978,586.830017,586.830017,0
1998-05-21,586.830017,589.369995,583.260010,584.609985,584.609985,0
1998-05-22,584.609985,585.609985,580.919983,582.090027,582.090027,0
1998-05-26,582.090027,585.299988,573.690002,573.700012,573.700012,0
1998-05-27,573.700012,573.700012,563.479980,572.219971,572.219971,0
1998-05-28,572.219971,576.219971,570.799988,575.109985,575.109985,0
1998-05-29,575.109985,578.489990,572.109985,572.159973,572.159973,0
1998-06-01,572.109985,575.380005,568.270020,571.500000,571.500000,0
1998-06-02,571.489990,575.380005,570.739990,572.570007,572.570007,0
1998-06-03,572.570007,574.739990,566.690002,567.440002,567.440002,0
1998-06-04,567.440002,573.909973,565.340027,573.489990,573.489990,0
1998-06-05,573.489990,582.859985,568.280029,582.859985,582.859985,0
1998-06-08,582.859985,586.109985,582.809998,584.280029,584.280029,0
1998-06-09,584.280029,586.489990,582.020020,585.780029,585.780029,0
1998-06-10,585.780029,588.890015,581.140015,582.200012,582.200012,0
1998-06-11,582.200012,583.130005,573.179993,573.419983,573.419983,0
1998-06-12,573.419983,574.859985,565.830017,574.859985,574.859985,0
1998-06-15,574.859985,574.859985,563.840027,563.900024,563.900024,0
1998-06-16,563.900024,569.150024,562.950012,569.150024,569.150024,0
1998-06-17,569.150024,581.640015,569.150024,578.890015,578.890015,0
1998-06-18,578.890015,580.039978,577.340027,578.539978,578.539978,0
1998-06-19,578.539978,580.690002,573.809998,575.469971,575.469971,0
1998-06-22,575.469971,579.940002,575.140015,577.200012,577.200012,0
1998-06-23,577.219971,585.309998,577.219971,585.299988,585.299988,0
1998-06-24,585.299988,592.609985,583.349976,591.770020,591.770020,0
1998-06-25,591.770020,596.330017,589.200012,590.049988,590.049988,0
1998-06-26,590.049988,593.530029,590.049988,591.780029,591.780029,0
1998-06-29,591.780029,598.190002,591.780029,594.919983,594.919983,0
1998-06-30,594.919983,596.109985,591.789978,592.570007,592.570007,0
1998-07-01,592.570007,599.940002,592.570007,599.940002,599.940002,0
1998-07-02,599.940002,599.940002,597.409973,599.090027,599.090027,0
1998-07-06,599.090027,604.609985,598.520020,604.609985,604.609985,0
1998-07-07,604.609985,606.049988,602.840027,603.650024,603.650024,0
1998-07-08,603.710022,609.940002,603.710022,609.750000,609.750000,0
1998-07-09,609.760010,609.770020,604.909973,606.200012,606.200012,0
1998-07-10,606.200012,609.849976,602.219971,608.679993,608.679993,0
1998-07-13,608.679993,609.979980,606.710022,609.260010,609.260010,0
1998-07-14,609.260010,616.039978,609.260010,615.010010,615.010010,0
1998-07-15,615.010010,617.150024,613.890015,614.169983,614.169983,0
1998-07-16,614.169983,618.580017,611.719971,618.580017,618.580017,0
1998-07-17,618.580017,620.820007,617.950012,620.150024,620.150024,0
1998-07-20,620.150024,621.919983,616.799988,619.219971,619.219971,0
1998-07-21,619.219971,620.830017,608.530029,609.549988,609.549988,0
1998-07-22,609.549988,610.010010,603.789978,608.270020,608.270020,0
1998-07-23,608.270020,608.630005,596.049988,596.049988,596.049988,0
1998-07-24,596.049988,600.520020,590.010010,596.409973,596.409973,0
1998-07-27,595.849976,598.429993,588.669983,598.429993,598.429993,0
1998-07-28,598.429993,598.429993,584.590027,589.580017,589.580017,0
1998-07-29,589.580017,593.950012,585.500000,587.030029,587.030029,0
1998-07-30,587.030029,596.140015,587.030029,596.130005,596.130005,0
1998-07-31,596.130005,596.309998,582.169983,584.969971,584.969971,0
1998-08-03,584.969971,585.130005,579.950012,580.599976,580.599976,0
1998-08-04,580.599976,584.219971,559.299988,559.479980,559.479980,0
1998-08-05,559.479980,565.669983,551.580017,563.229980,563.229980,0
1998-08-06,563.229980,568.969971,560.469971,568.479980,568.479980,0
1998-08-07,568.479980,575.979980,567.190002,569.739990,569.739990,0
1998-08-10,569.739990,570.909973,565.599976,566.469971,566.469971,0
1998-08-11,566.469971,566.469971,550.739990,558.119995,558.119995,0
1998-08-12,558.119995,566.669983,558.119995,566.419983,566.419983,0
1998-08-13,566.419983,570.039978,561.750000,561.760010,561.760010,0
1998-08-14,561.750000,566.330017,553.190002,555.880005,555.880005,0
1998-08-17,555.880005,565.679993,552.000000,565.679993,565.679993,0
1998-08-18,565.679993,574.830017,565.679993,574.630005,574.630005,0
1998-08-19,574.630005,577.159973,570.969971,572.580017,572.580017,0
1998-08-20,572.580017,572.580017,568.039978,568.719971,568.719971,0
1998-08-21,568.719971,568.719971,549.750000,562.750000,562.750000,0
1998-08-24,562.750000,569.210022,562.750000,565.830017,565.830017,0
1998-08-25,565.830017,574.929993,564.340027,567.820007,567.820007,0
1998-08-26,567.840027,567.840027,558.669983,562.619995,562.619995,0
1998-08-27,562.619995,562.619995,538.280029,540.609985,540.609985,0
1998-08-28,540.609985,545.349976,529.200012,532.429993,532.429993,0
1998-08-31,532.429993,535.619995,496.660004,496.660004,496.660004,0
1998-09-01,496.660004,517.599976,487.269989,513.609985,513.609985,0
1998-09-02,514.729980,524.750000,512.729980,513.700012,513.700012,0
1998-09-03,513.700012,513.700012,502.670013,508.920013,508.920013,0
1998-09-04,508.920013,513.309998,495.859985,504.440002,504.440002,0
1998-09-08,504.440002,529.840027,504.440002,529.840027,529.840027,0
1998-09-09,529.840027,531.210022,520.400024,521.169983,521.169983,0
1998-09-10,521.169983,521.169983,501.859985,507.549988,507.549988,0
1998-09-11,507.549988,522.039978,502.519989,522.010010,522.010010,0
1998-09-14,522.010010,537.140015,522.010010,532.919983,532.919983,0
1998-09-15,532.919983,537.330017,528.830017,537.320007,537.320007,0
1998-09-16,537.320007,542.179993,534.250000,541.979980,541.979980,0
1998-09-17,541.979980,541.979980,527.270020,528.869995,528.869995,0
1998-09-18,528.869995,531.080017,526.070007,530.359985,530.359985,0
1998-09-21,530.359985,532.770020,517.020020,531.979980,531.979980,0
1998-09-22,531.979980,537.270020,531.549988,535.369995,535.369995,0
1998-09-23,535.369995,553.539978,535.369995,553.539978,553.539978,0
1998-09-24,553.539978,553.609985,537.400024,541.719971,541.719971,0
1998-09-25,541.719971,545.690002,534.200012,542.450012,542.450012,0
1998-09-28,542.450012,551.049988,541.349976,544.619995,544.619995,0
1998-09-29,544.619995,548.119995,540.250000,544.640015,544.640015,0
1998-09-30,544.640015,544.640015,528.440002,529.109985,529.109985,0
1998-10-01,529.109985,529.109985,509.739990,512.340027,512.340027,0
1998-10-02,512.340027,521.799988,504.709991,520.570007,520.570007,0
1998-10-05,520.570007,520.570007,500.760010,511.850006,511.850006,0
1998-10-06,511.850006,521.989990,504.250000,509.290009,509.290009,0
1998-10-07,509.290009,514.320007,494.410004,501.510010,501.510010,0
1998-10-08,501.510010,501.510010,476.519989,494.350006,494.350006,0
1998-10-09,494.450012,507.649994,491.679993,507.640015,507.640015,0
1998-10-12,507.640015,521.710022,507.640015,515.309998,515.309998,0
1998-10-13,515.309998,516.400024,509.880005,513.400024,513.400024,0
1998-10-14,513.400024,523.299988,509.880005,519.280029,519.280029,0
1998-10-15,519.280029,543.239990,516.700012,540.929993,540.929993,0
1998-10-16,540.929993,548.960022,540.929993,546.090027,546.090027,0
1998-10-19,546.090027,551.289978,545.190002,549.950012,549.950012,0
1998-10-20,549.950012,561.950012,549.919983,551.440002,551.440002,0
1998-10-21,551.440002,555.859985,548.109985,554.320007,554.320007,0
1998-10-22,554.320007,559.659973,550.169983,558.609985,558.609985,0
1998-10-23,558.609985,558.710022,553.580017,554.989990,554.989990,0
1998-10-26,554.989990,560.609985,554.049988,556.409973,556.409973,0
1998-10-27,556.409973,563.440002,551.840027,552.979980,552.979980,0
1998-10-28,552.979980,556.520020,549.770020,554.489990,554.489990,0
1998-10-29,561.280029,563.700012,553.520020,563.640015,563.640015,0
1998-10-30,563.640015,572.979980,563.640015,570.630005,570.630005,0
1998-11-02,570.630005,579.340027,570.630005,578.280029,578.280029,0
1998-11-03,578.280029,579.789978,575.510010,577.650024,577.650024,0
1998-11-04,577.650024,586.280029,577.650024,582.309998,582.309998,0
1998-11-05,582.309998,590.000000,578.099976,589.989990,589.989990,0
1998-11-06,589.989990,593.820007,588.750000,593.729980,593.729980,0
1998-11-09,593.729980,593.729980,584.679993,588.150024,588.150024,0
1998-11-10,588.150024,590.530029,584.250000,587.049988,587.049988,0
1998-11-11,587.049988,591.039978,581.429993,583.140015,583.140015,0
1998-11-12,583.140015,585.750000,580.419983,581.750000,581.750000,0
1998-11-13,581.859985,586.039978,581.469971,585.580017,585.580017,0
1998-11-16,585.580017,592.150024,585.580017,590.690002,590.690002,0
1998-11-17,590.690002,598.539978,587.309998,592.859985,592.859985,0
1998-11-18,592.859985,595.950012,589.940002,595.950012,595.950012,0
1998-11-19,595.950012,601.330017,595.950012,600.030029,600.030029,0
1998-11-20,600.030029,605.349976,600.030029,605.349976,605.349976,0
1998-11-23,605.349976,617.760010,574.460022,617.760010,617.760010,0
1998-11-24,617.760010,619.460022,614.679993,615.200012,615.200012,0
1998-11-25,615.200012,617.330017,613.440002,617.299988,617.299988,0
1998-11-27,617.299988,620.190002,617.250000,619.960022,619.960022,0
1998-11-30,619.960022,620.190002,605.309998,605.309998,605.309998,0
1998-12-01,605.309998,611.330017,598.380005,611.080017,611.080017,0
1998-12-02,611.080017,611.179993,602.989990,609.809998,609.809998,0
1998-12-03,609.809998,612.900024,599.559998,599.830017,599.830017,0
1998-12-04,599.830017,612.849976,599.830017,612.840027,612.840027,0
1998-12-07,612.840027,618.690002,612.840027,618.390015,618.390015,0
1998-12-08,618.390015,621.260010,611.020020,615.239990,615.239990,0
1998-12-09,615.239990,616.710022,612.140015,615.580017,615.580017,0
1998-12-10,615.580017,615.750000,605.200012,605.809998,605.809998,0
1998-12-11,605.809998,606.909973,599.479980,605.859985,605.859985,0
1998-12-14,605.859985,605.859985,591.000000,592.960022,592.960022,0
1998-12-15,592.960022,603.869995,592.960022,603.859985,603.859985,0
1998-12-16,603.859985,605.849976,600.159973,603.359985,603.359985,0
1998-12-17,603.359985,612.960022,603.359985,612.960022,612.960022,0
1998-12-18,612.960022,617.659973,612.239990,617.119995,617.119995,0
1998-12-21,617.119995,628.900024,617.119995,625.330017,625.330017,0
1998-12-22,625.330017,628.359985,619.880005,625.380005,625.380005,0
1998-12-23,625.380005,638.340027,625.380005,637.739990,637.739990,0
1998-12-24,637.739990,638.440002,635.960022,636.890015,636.890015,0
1998-12-28,636.890015,640.200012,635.049988,637.630005,637.630005,0
1998-12-29,637.630005,645.380005,634.859985,645.359985,645.359985,0
1998-12-30,645.359985,647.219971,641.229980,641.859985,641.859985,0
1998-12-31,641.859985,645.989990,639.799988,642.869995,642.869995,0
1999-01-04,642.869995,651.650024,637.250000,641.780029,641.780029,0
1999-01-05,641.780029,650.099976,641.669983,649.750000,649.750000,0
1999-01-06,649.750000,663.809998,649.750000,663.669983,663.669983,0
1999-01-07,663.669983,663.669983,656.469971,662.719971,662.719971,0
1999-01-08,662.719971,667.710022,659.039978,665.640015,665.640015,0
1999-01-11,665.640015,666.700012,655.549988,660.929993,660.929993,0
1999-01-12,660.929993,661.280029,648.049988,648.690002,648.690002,0
1999-01-13,648.690002,652.500000,631.260010,645.679993,645.679993,0
1999-01-14,645.679993,646.880005,632.909973,633.909973,633.909973,0
1999-01-15,633.909973,649.460022,633.909973,649.450012,649.450012,0
1999-01-19,649.450012,654.950012,645.710022,654.179993,654.179993,0
1999-01-20,654.179993,664.869995,653.869995,655.859985,655.859985,0
1999-01-21,655.859985,655.960022,642.809998,644.510010,644.510010,0
1999-01-22,644.510010,645.039978,635.760010,639.619995,639.619995,0
1999-01-25,639.619995,643.599976,636.429993,643.599976,643.599976,0
1999-01-26,643.599976,653.010010,643.599976,652.640015,652.640015,0
1999-01-27,652.640015,658.070007,647.510010,647.679993,647.679993,0
1999-01-28,647.669983,659.380005,647.669983,658.929993,658.929993,0
1999-01-29,658.929993,666.239990,654.010010,665.640015,665.640015,0
1999-02-01,665.640015,667.859985,661.869995,662.570007,662.570007,0
1999-02-02,662.570007,662.799988,649.900024,656.950012,656.950012,0
1999-02-03,656.950012,664.200012,653.599976,662.570007,662.570007,0
1999-02-04,662.570007,662.570007,650.109985,650.169983,650.169983,0
1999-02-05,650.169983,651.919983,641.559998,644.770020,644.770020,0
1999-02-08,644.770020,648.549988,640.869995,646.700012,646.700012,0
1999-02-09,646.700012,646.869995,632.419983,632.530029,632.530029,0
1999-02-10,632.530029,637.570007,630.320007,635.460022,635.460022,0
1999-02-11,635.460022,651.489990,635.460022,651.489990,651.489990,0
1999-02-12,651.489990,651.489990,637.049988,639.159973,639.159973,0
1999-02-16,639.159973,650.590027,639.159973,644.880005,644.880005,0
1999-02-17,644.880005,648.739990,634.270020,635.789978,635.789978,0
1999-02-18,635.789978,643.609985,634.200012,642.750000,642.750000,0
1999-02-19,642.750000,648.280029,640.500000,644.109985,644.109985,0
1999-02-22,644.119995,660.789978,644.119995,660.770020,660.770020,0
1999-02-23,660.770020,664.989990,656.630005,660.559998,660.559998,0
1999-02-24,660.559998,666.890015,651.320007,651.890015,651.890015,0
1999-02-25,651.890015,651.890015,637.260010,647.119995,647.119995,0
1999-02-26,647.130005,648.059998,637.960022,643.669983,643.669983,0
1999-03-01,643.669983,644.400024,636.059998,643.200012,643.200012,0
1999-03-02,643.200012,649.760010,636.590027,638.299988,638.299988,0
1999-03-03,638.299988,641.510010,633.150024,638.820007,638.820007,0
1999-03-04,638.820007,648.559998,638.820007,648.140015,648.140015,0
1999-03-05,648.140015,662.390015,648.140015,662.390015,662.390015,0
1999-03-08,662.390015,666.229980,660.760010,666.229980,666.229980,0
1999-03-09,666.229980,671.679993,662.140015,664.559998,664.559998,0
1999-03-10,664.559998,668.080017,662.309998,667.950012,667.950012,0
1999-03-11,667.950012,677.429993,667.919983,673.169983,673.169983,0
1999-03-12,673.169983,676.659973,668.960022,671.369995,671.369995,0
1999-03-15,671.369995,677.710022,669.789978,677.650024,677.650024,0
1999-03-16,677.650024,679.780029,675.359985,677.150024,677.150024,0
1999-03-17,677.159973,677.309998,670.429993,673.049988,673.049988,0
1999-03-18,673.049988,682.309998,671.359985,682.010010,682.010010,0
1999-03-19,682.010010,685.320007,672.630005,672.700012,672.700012,0
1999-03-22,672.700012,674.849976,670.109985,671.250000,671.250000,0
1999-03-23,671.250000,671.250000,651.679993,653.849976,653.849976,0
1999-03-24,653.849976,657.640015,651.179993,657.630005,657.630005,0
1999-03-25,657.630005,668.390015,657.630005,668.380005,668.380005,0
1999-03-26,668.380005,668.380005,662.219971,664.700012,664.700012,0
1999-03-29,664.700012,679.239990,664.700012,678.570007,678.570007,0
1999-03-30,678.570007,678.679993,671.369995,673.799988,673.799988,0
1999-03-31,673.799988,680.390015,667.099976,667.489990,667.489990,0
1999-04-01,667.489990,671.440002,665.369995,670.890015,670.890015,0
1999-04-05,670.890015,684.469971,670.890015,684.460022,684.460022,0
1999-04-06,684.309998,687.280029,679.190002,682.719971,682.719971,0
1999-04-07,682.719971,688.309998,679.750000,686.590027,686.590027,0
1999-04-08,686.590027,695.409973,684.159973,695.369995,695.369995,0
1999-04-09,695.369995,698.900024,691.190002,697.669983,697.669983,0
1999-04-12,697.669983,702.929993,689.950012,702.890015,702.890015,0
1999-04-13,702.890015,705.380005,696.380005,699.219971,699.219971,0
1999-04-14,699.219971,703.229980,689.190002,689.380005,689.380005,0
1999-04-15,689.380005,691.130005,679.179993,686.330017,686.330017,0
1999-04-16,686.330017,687.590027,680.820007,684.940002,684.940002,0
1999-04-19,684.940002,695.359985,667.450012,669.880005,669.880005,0
1999-04-20,669.880005,678.890015,669.440002,678.890015,678.890015,0
1999-04-21,678.890015,694.770020,677.119995,694.770020,694.770020,0
1999-04-22,694.770020,705.869995,694.770020,705.849976,705.849976,0
1999-04-23,705.849976,708.210022,700.409973,704.979980,704.979980,0
1999-04-26,704.979980,708.549988,703.549988,706.679993,706.679993,0
1999-04-27,706.679993,712.679993,705.250000,708.130005,708.130005,0
1999-04-28,708.130005,710.799988,701.080017,702.359985,702.359985,0
1999-04-29,702.359985,705.400024,695.710022,698.760010,698.760010,0
1999-04-30,698.760010,703.799988,685.179993,695.250000,695.250000,0
1999-05-03,695.250000,704.960022,692.780029,704.960022,704.960022,0
1999-05-04,704.960022,705.179993,693.299988,694.000000,694.000000,0
1999-05-05,694.000000,701.650024,686.469971,701.650024,701.650024,0
1999-05-06,701.650024,702.020020,688.849976,693.320007,693.320007,0
1999-05-07,693.320007,700.609985,693.320007,700.049988,700.049988,0
